raw_species,plot,year,site,percent_cover,abund_class
Eriocaulon africanum,CB_786,1996,cederberg,15,NA
Ficinia deusta,CB_786,1996,cederberg,0.1,NA
Cannomois parviflora,CB_786,1996,cederberg,15,NA
Ischyrolepis capensis,CB_786,1996,cederberg,15,NA
Ficinia nigrescens,CB_786,1996,cederberg,2.5,NA
Pelargonium englerianum,CB_786,1996,cederberg,0.1,NA
Protea laurifolia,CB_786,1996,cederberg,15,NA
Ischyrolepis gaudichaudiana,CB_786,1996,cederberg,15,NA
Corymbium africanum,CB_786,1996,cederberg,0.1,NA
Gnidia geminiflora,CB_786,1996,cederberg,0.1,NA
Oedera squarrosa,CB_786,1996,cederberg,2.5,NA
Elytropappus adpressus,CB_786,1996,cederberg,2.5,NA
Tribolium uniolae,CB_786,1996,cederberg,0.1,NA
Anthospermum galioides,CB_786,1996,cederberg,0.1,NA
Euryops speciosissimus,CB_786,1996,cederberg,2.5,NA
Oedera sedifolia,CB_786,1996,cederberg,2.5,NA
Lampranthus species,CB_786,1996,cederberg,0.1,NA
Arctotis diffusa,CB_787,1996,cederberg,0.1,NA
Ehrharta calycina,CB_787,1996,cederberg,15,NA
Helichrysum cylindriflorum,CB_787,1996,cederberg,0.1,NA
Lampranthus laetus,CB_787,1996,cederberg,2.5,NA
Pentaschistis viscidula,CB_787,1996,cederberg,2.5,NA
Clutia alaternoides,CB_787,1996,cederberg,2.5,NA
Ficinia nigrescens,CB_787,1996,cederberg,2.5,NA
Lobostemon glaucophyllus,CB_787,1996,cederberg,0.1,NA
Cullumia bisulca,CB_787,1996,cederberg,0.1,NA
Pentaschistis eriostoma,CB_787,1996,cederberg,0.1,NA
Tribolium hispidum,CB_787,1996,cederberg,0.1,NA
Ischyrolepis gaudichaudiana,CB_787,1996,cederberg,37.5,NA
Corymbium africanum,CB_787,1996,cederberg,15,NA
Merxmuellera stricta,CB_787,1996,cederberg,2.5,NA
Protea nitida,CB_787,1996,cederberg,15,NA
Asparagus lignosus,CB_787,1996,cederberg,2.5,NA
Cheilanthes induta,CB_787,1996,cederberg,2.5,NA
Osteospermum rigidum,CB_787,1996,cederberg,0.1,NA
Pelargonium laevigatum,CB_787,1996,cederberg,0.1,NA
Senecio paniculatus,CB_787,1996,cederberg,0.1,NA
Agathosma capensis,CB_787,1996,cederberg,2.5,NA
Othonna auriculifolia,CB_787,1996,cederberg,0.1,NA
Ehrharta calycina,CB_788,1996,cederberg,2.5,NA
Ficinia deusta,CB_788,1996,cederberg,0.1,NA
Helichrysum cylindriflorum,CB_788,1996,cederberg,0.1,NA
Pentaschistis viscidula,CB_788,1996,cederberg,2.5,NA
Clutia alaternoides,CB_788,1996,cederberg,0.1,NA
Ficinia nigrescens,CB_788,1996,cederberg,15,NA
Lobostemon glaucophyllus,CB_788,1996,cederberg,15,NA
Tribolium hispidum,CB_788,1996,cederberg,0.1,NA
Ischyrolepis gaudichaudiana,CB_788,1996,cederberg,87.5,NA
Protea nitida,CB_788,1996,cederberg,15,NA
Asparagus lignosus,CB_788,1996,cederberg,0.1,NA
Cheilanthes induta,CB_788,1996,cederberg,0.1,NA
Osteospermum rigidum,CB_788,1996,cederberg,0.1,NA
Othonna parviflora,CB_788,1996,cederberg,0.1,NA
Pelargonium laevigatum,CB_788,1996,cederberg,0.1,NA
Manulea cephalotes,CB_788,1996,cederberg,0.1,NA
Asparagus kraussianus,CB_788,1996,cederberg,0.1,NA
Silene undulata,CB_788,1996,cederberg,0.1,NA
Ficinia deusta,CB_789,1996,cederberg,2.5,NA
Helichrysum cylindriflorum,CB_789,1996,cederberg,0.1,NA
Pentaschistis viscidula,CB_789,1996,cederberg,0.1,NA
Clutia alaternoides,CB_789,1996,cederberg,2.5,NA
Cymbopogon marginatus,CB_789,1996,cederberg,2.5,NA
Ehrharta ramosa,CB_789,1996,cederberg,2.5,NA
Ficinia nigrescens,CB_789,1996,cederberg,15,NA
Lobostemon glaucophyllus,CB_789,1996,cederberg,0.1,NA
Asparagus suaveolens,CB_789,1996,cederberg,2.5,NA
Pentaschistis eriostoma,CB_789,1996,cederberg,2.5,NA
Tribolium hispidum,CB_789,1996,cederberg,0.1,NA
Chironia baccifera,CB_789,1996,cederberg,2.5,NA
Rhus tomentosa,CB_789,1996,cederberg,2.5,NA
Rhus undulata,CB_789,1996,cederberg,2.5,NA
Ischyrolepis gaudichaudiana,CB_789,1996,cederberg,62.5,NA
Corymbium africanum,CB_789,1996,cederberg,2.5,NA
Gnidia geminiflora,CB_789,1996,cederberg,0.1,NA
Merxmuellera stricta,CB_789,1996,cederberg,2.5,NA
Oedera squarrosa,CB_789,1996,cederberg,2.5,NA
Protea nitida,CB_789,1996,cederberg,15,NA
Asparagus lignosus,CB_789,1996,cederberg,0.1,NA
Elytropappus adpressus,CB_789,1996,cederberg,37.5,NA
Galium capense,CB_789,1996,cederberg,0.1,NA
Pentaschistis malouinensis,CB_789,1996,cederberg,0.1,NA
Prismatocarpus fruticosus,CB_789,1996,cederberg,0.1,NA
Othonna auriculifolia,CB_789,1996,cederberg,0.1,NA
Cyphia digitata,CB_789,1996,cederberg,0.1,NA
Montinia caryophyllacea,CB_789,1996,cederberg,15,NA
Polygala species,CB_789,1996,cederberg,0.1,NA
Ficinia deusta,CB_790,1996,cederberg,0.1,NA
Willdenowia arescens,CB_790,1996,cederberg,15,NA
Ehrharta ramosa,CB_790,1996,cederberg,0.1,NA
Tribolium hispidum,CB_790,1996,cederberg,0.1,NA
Lobostemon trichotomus,CB_790,1996,cederberg,0.1,NA
Struthiola ciliata,CB_790,1996,cederberg,2.5,NA
Microdon dubius,CB_790,1996,cederberg,0.1,NA
Gnidia geminiflora,CB_790,1996,cederberg,0.1,NA
Elytropappus adpressus,CB_790,1996,cederberg,15,NA
Ischyrolepis unispicata,CB_790,1996,cederberg,2.5,NA
Leucadendron glaberrimum,CB_790,1996,cederberg,2.5,NA
Othonna auriculifolia,CB_790,1996,cederberg,0.1,NA
Athanasia bremeri,CB_790,1996,cederberg,0.1,NA
Cliffortia baccans,CB_790,1996,cederberg,0.1,NA
Ischyrolepis virgea,CB_790,1996,cederberg,37.5,NA
Protea acuminata,CB_790,1996,cederberg,37.5,NA
Ehrharta calycina,CB_791,1996,cederberg,0.1,NA
Helichrysum cylindriflorum,CB_791,1996,cederberg,0.1,NA
Cannomois parviflora,CB_791,1996,cederberg,0.1,NA
Ficinia nigrescens,CB_791,1996,cederberg,2.5,NA
Phylica rigidifolia,CB_791,1996,cederberg,15,NA
Protea laurifolia,CB_791,1996,cederberg,87.5,NA
Merxmuellera stricta,CB_791,1996,cederberg,2.5,NA
Oedera squarrosa,CB_791,1996,cederberg,0.1,NA
Elytropappus adpressus,CB_791,1996,cederberg,0.1,NA
Euryops speciosissimus,CB_791,1996,cederberg,0.1,NA
Ehrharta calycina,CB_792,1996,cederberg,2.5,NA
Helichrysum cylindriflorum,CB_792,1996,cederberg,0.1,NA
Ischyrolepis capensis,CB_792,1996,cederberg,2.5,NA
Ficinia nigrescens,CB_792,1996,cederberg,15,NA
Phylica rigidifolia,CB_792,1996,cederberg,15,NA
Protea laurifolia,CB_792,1996,cederberg,37.5,NA
Ischyrolepis gaudichaudiana,CB_792,1996,cederberg,15,NA
Gnidia geminiflora,CB_792,1996,cederberg,0.1,NA
Oedera squarrosa,CB_792,1996,cederberg,2.5,NA
Ischyrolepis unispicata,CB_792,1996,cederberg,0.1,NA
Euryops speciosissimus,CB_792,1996,cederberg,2.5,NA
Cyphia digitata,CB_792,1996,cederberg,0.1,NA
Diosma acmaeophylla,CB_792,1996,cederberg,15,NA
Ehrharta calycina,CB_793,1996,cederberg,0.1,NA
Eriocaulon africanum,CB_793,1996,cederberg,0.1,NA
Ficinia deusta,CB_793,1996,cederberg,0.1,NA
Macrostylis tenuis,CB_793,1996,cederberg,15,NA
Thamnochortus platypteris,CB_793,1996,cederberg,0.1,NA
Cannomois parviflora,CB_793,1996,cederberg,15,NA
Clutia alaternoides,CB_793,1996,cederberg,0.1,NA
Ursinia sericea,CB_793,1996,cederberg,0.1,NA
Ficinia species,CB_793,1996,cederberg,2.5,NA
Struthiola ciliata,CB_793,1996,cederberg,15,NA
Chironia baccifera,CB_793,1996,cederberg,2.5,NA
Gazania serrata,CB_793,1996,cederberg,0.1,NA
Ficinia indica,CB_793,1996,cederberg,0.1,NA
Prismatocarpus fruticosus,CB_793,1996,cederberg,0.1,NA
Othonna auriculifolia,CB_793,1996,cederberg,0.1,NA
Ischyrolepis virgea,CB_793,1996,cederberg,0.1,NA
Diosma acmaeophylla,CB_793,1996,cederberg,2.5,NA
Phylica leipoldtii,CB_793,1996,cederberg,15,NA
Simocheilus glaber,CB_793,1996,cederberg,15,NA
Stoebe saxatilis,CB_793,1996,cederberg,0.1,NA
Ehrharta calycina,CB_794,1996,cederberg,0.1,NA
Helichrysum cylindriflorum,CB_794,1996,cederberg,0.1,NA
Lampranthus laetus,CB_794,1996,cederberg,0.1,NA
Pentaschistis viscidula,CB_794,1996,cederberg,0.1,NA
Cannomois parviflora,CB_794,1996,cederberg,0.1,NA
Clutia alaternoides,CB_794,1996,cederberg,0.1,NA
Ficinia nigrescens,CB_794,1996,cederberg,2.5,NA
Lobostemon glaucophyllus,CB_794,1996,cederberg,0.1,NA
Pentaschistis eriostoma,CB_794,1996,cederberg,2.5,NA
Ursinia sericea,CB_794,1996,cederberg,15,NA
Tribolium hispidum,CB_794,1996,cederberg,0.1,NA
Ischyrolepis gaudichaudiana,CB_794,1996,cederberg,2.5,NA
Corymbium africanum,CB_794,1996,cederberg,0.1,NA
Gazania serrata,CB_794,1996,cederberg,0.1,NA
Merxmuellera stricta,CB_794,1996,cederberg,0.1,NA
Scabiosa columbaria,CB_794,1996,cederberg,0.1,NA
Protea nitida,CB_794,1996,cederberg,15,NA
Asparagus lignosus,CB_794,1996,cederberg,0.1,NA
Cheilanthes induta,CB_794,1996,cederberg,0.1,NA
Elytropappus adpressus,CB_794,1996,cederberg,0.1,NA
Galium capense,CB_794,1996,cederberg,0.1,NA
Osteospermum rigidum,CB_794,1996,cederberg,0.1,NA
Pelargonium laevigatum,CB_794,1996,cederberg,15,NA
Pentaschistis malouinensis,CB_794,1996,cederberg,0.1,NA
Prismatocarpus fruticosus,CB_794,1996,cederberg,0.1,NA
Manulea cephalotes,CB_794,1996,cederberg,0.1,NA
Senecio pubigerus,CB_794,1996,cederberg,0.1,NA
Selago scabrida,CB_794,1996,cederberg,0.1,NA
Othonna auriculifolia,CB_794,1996,cederberg,0.1,NA
Senecio pinnatifidus,CB_794,1996,cederberg,2.5,NA
Crassula fascicularis,CB_794,1996,cederberg,0.1,NA
Pentameris macrocalycina,CB_794,1996,cederberg,0.1,NA
Ehrharta calycina,CB_795,1996,cederberg,2.5,NA
Ficinia deusta,CB_795,1996,cederberg,0.1,NA
Helichrysum cylindriflorum,CB_795,1996,cederberg,0.1,NA
Lampranthus laetus,CB_795,1996,cederberg,0.1,NA
Pentaschistis viscidula,CB_795,1996,cederberg,0.1,NA
Cannomois parviflora,CB_795,1996,cederberg,2.5,NA
Clutia alaternoides,CB_795,1996,cederberg,0.1,NA
Ficinia nigrescens,CB_795,1996,cederberg,2.5,NA
Pentaschistis eriostoma,CB_795,1996,cederberg,15,NA
Ficinia acuminata,CB_795,1996,cederberg,15,NA
Maytenus oleoides,CB_795,1996,cederberg,2.5,NA
Ischyrolepis gaudichaudiana,CB_795,1996,cederberg,37.5,NA
Corymbium africanum,CB_795,1996,cederberg,0.1,NA
Gnidia geminiflora,CB_795,1996,cederberg,0.1,NA
Merxmuellera stricta,CB_795,1996,cederberg,0.1,NA
Oedera squarrosa,CB_795,1996,cederberg,0.1,NA
Asparagus lignosus,CB_795,1996,cederberg,0.1,NA
Cheilanthes induta,CB_795,1996,cederberg,0.1,NA
Elytropappus adpressus,CB_795,1996,cederberg,0.1,NA
Pelargonium laevigatum,CB_795,1996,cederberg,15,NA
Senecio pinnatifidus,CB_795,1996,cederberg,0.1,NA
Heliophila carnosa,CB_795,1996,cederberg,0.1,NA
Arctotis diffusa,CB_796,1996,cederberg,2.5,NA
Ehrharta calycina,CB_796,1996,cederberg,2.5,NA
Ficinia deusta,CB_796,1996,cederberg,2.5,NA
Lampranthus laetus,CB_796,1996,cederberg,0.1,NA
Tetraria nigrovaginata,CB_796,1996,cederberg,2.5,NA
Thamnochortus platypteris,CB_796,1996,cederberg,2.5,NA
Willdenowia arescens,CB_796,1996,cederberg,15,NA
Cannomois parviflora,CB_796,1996,cederberg,15,NA
Ficinia dunensis,CB_796,1996,cederberg,0.1,NA
Tetraria cuspidata,CB_796,1996,cederberg,2.5,NA
Muraltia heisteria,CB_796,1996,cederberg,0.1,NA
Restio filiformis,CB_796,1996,cederberg,2.5,NA
Microdon dubius,CB_796,1996,cederberg,0.1,NA
Merxmuellera stricta,CB_796,1996,cederberg,0.1,NA
Elytropappus adpressus,CB_796,1996,cederberg,15,NA
Ischyrolepis unispicata,CB_796,1996,cederberg,15,NA
Rafnia cuneifolia,CB_796,1996,cederberg,2.5,NA
Eriocaulon africanum,CB_797,1996,cederberg,2.5,NA
Ficinia deusta,CB_797,1996,cederberg,0.1,NA
Clutia alaternoides,CB_797,1996,cederberg,2.5,NA
Ehrharta ramosa,CB_797,1996,cederberg,15,NA
Ficinia nigrescens,CB_797,1996,cederberg,2.5,NA
Stoebe intricata,CB_797,1996,cederberg,15,NA
Tetraria cuspidata,CB_797,1996,cederberg,0.1,NA
Pentaschistis eriostoma,CB_797,1996,cederberg,0.1,NA
Phylica ambigua,CB_797,1996,cederberg,2.5,NA
Chironia baccifera,CB_797,1996,cederberg,0.1,NA
Maytenus oleoides,CB_797,1996,cederberg,0.1,NA
Ischyrolepis gaudichaudiana,CB_797,1996,cederberg,15,NA
Rhus scytophylla,CB_797,1996,cederberg,0.1,NA
Merxmuellera stricta,CB_797,1996,cederberg,0.1,NA
Felicia filifolia,CB_797,1996,cederberg,0.1,NA
Oedera squarrosa,CB_797,1996,cederberg,2.5,NA
Pelargonium laevigatum,CB_797,1996,cederberg,0.1,NA
Psoralea oligophylla,CB_797,1996,cederberg,0.1,NA
Senecio paniculatus,CB_797,1996,cederberg,0.1,NA
Erica parilis,CB_797,1996,cederberg,15,NA
Hermannia sisymbriifolia,CB_797,1996,cederberg,2.5,NA
Widdringtonia cedarbergensis,CB_797,1996,cederberg,15,NA
Eriocaulon africanum,CB_798,1996,cederberg,0.1,NA
Lampranthus laetus,CB_798,1996,cederberg,2.5,NA
Pentaschistis viscidula,CB_798,1996,cederberg,0.1,NA
Clutia alaternoides,CB_798,1996,cederberg,0.1,NA
Ehrharta ramosa,CB_798,1996,cederberg,0.1,NA
Ficinia nigrescens,CB_798,1996,cederberg,2.5,NA
Stoebe intricata,CB_798,1996,cederberg,2.5,NA
Tetraria cuspidata,CB_798,1996,cederberg,0.1,NA
Pentaschistis eriostoma,CB_798,1996,cederberg,2.5,NA
Maytenus oleoides,CB_798,1996,cederberg,0.1,NA
Myrsine africana,CB_798,1996,cederberg,0.1,NA
Ischyrolepis gaudichaudiana,CB_798,1996,cederberg,62.5,NA
Merxmuellera stricta,CB_798,1996,cederberg,0.1,NA
Scabiosa columbaria,CB_798,1996,cederberg,0.1,NA
Oedera squarrosa,CB_798,1996,cederberg,0.1,NA
Protea nitida,CB_798,1996,cederberg,15,NA
Cheilanthes induta,CB_798,1996,cederberg,0.1,NA
Silene undulata,CB_798,1996,cederberg,0.1,NA
Widdringtonia cedarbergensis,CB_798,1996,cederberg,15,NA
Anemone tenuifolia,CB_798,1996,cederberg,0.1,NA
Crassula saxifraga,CB_798,1996,cederberg,0.1,NA
Helichrysum dasyanthum,CB_798,1996,cederberg,0.1,NA
Muraltia heisteria,CB_799,1996,cederberg,2.5,NA
Passerina glomerata,CB_799,1996,cederberg,15,NA
Ficinia species,CB_799,1996,cederberg,0.1,NA
Felicia filifolia,CB_799,1996,cederberg,0.1,NA
Elytropappus adpressus,CB_799,1996,cederberg,0.1,NA
Anthospermum galioides,CB_799,1996,cederberg,0.1,NA
Ischyrolepis virgea,CB_799,1996,cederberg,2.5,NA
Protea acuminata,CB_799,1996,cederberg,2.5,NA
Phylica leipoldtii,CB_799,1996,cederberg,2.5,NA
Simocheilus glaber,CB_799,1996,cederberg,2.5,NA
Erica parilis,CB_799,1996,cederberg,2.5,NA
Agathosma divaricata,CB_799,1996,cederberg,0.1,NA
Ischyrolepis ocreata,CB_799,1996,cederberg,37.5,NA
Phylica fruticosa,CB_799,1996,cederberg,2.5,NA
Eriocaulon africanum,CB_800,1996,cederberg,0.1,NA
Ficinia deusta,CB_800,1996,cederberg,0.1,NA
Cannomois parviflora,CB_800,1996,cederberg,2.5,NA
Tetraria cuspidata,CB_800,1996,cederberg,0.1,NA
Passerina glomerata,CB_800,1996,cederberg,15,NA
Felicia filifolia,CB_800,1996,cederberg,0.1,NA
Elytropappus adpressus,CB_800,1996,cederberg,2.5,NA
Phylica leipoldtii,CB_800,1996,cederberg,15,NA
Ischyrolepis ocreata,CB_800,1996,cederberg,62.5,NA
Cliffortia triloba,CB_800,1996,cederberg,0.1,NA
Crassula atropurpurea,CB_800,1996,cederberg,0.1,NA
Eriocaulon africanum,CB_801,1996,cederberg,0.1,NA
Lampranthus laetus,CB_801,1996,cederberg,0.1,NA
Cannomois parviflora,CB_801,1996,cederberg,15,NA
Ficinia cedarbergensis,CB_801,1996,cederberg,15,NA
Ficinia nigrescens,CB_801,1996,cederberg,0.1,NA
Ischyrolepis sieberi,CB_801,1996,cederberg,0.1,NA
Stoebe intricata,CB_801,1996,cederberg,2.5,NA
Tetraria cuspidata,CB_801,1996,cederberg,2.5,NA
Passerina glomerata,CB_801,1996,cederberg,2.5,NA
Restio filiformis,CB_801,1996,cederberg,2.5,NA
Felicia filifolia,CB_801,1996,cederberg,15,NA
Stoebe aethiopica,CB_801,1996,cederberg,2.5,NA
Erica parilis,CB_801,1996,cederberg,0.1,NA
Widdringtonia cedarbergensis,CB_801,1996,cederberg,15,NA
Ischyrolepis ocreata,CB_801,1996,cederberg,15,NA
Phylica fruticosa,CB_801,1996,cederberg,0.1,NA
Phylica rigida,CB_801,1996,cederberg,2.5,NA
Prismatocarpus species,CB_801,1996,cederberg,0.1,NA
Chrysocoma ciliata,CB_802,1996,cederberg,0.1,NA
Ehrharta calycina,CB_802,1996,cederberg,2.5,NA
Helichrysum cylindriflorum,CB_802,1996,cederberg,0.1,NA
Thamnochortus platypteris,CB_802,1996,cederberg,2.5,NA
Ficinia nigrescens,CB_802,1996,cederberg,2.5,NA
Diosma meyeriana,CB_802,1996,cederberg,15,NA
Microdon dubius,CB_802,1996,cederberg,2.5,NA
Gnidia geminiflora,CB_802,1996,cederberg,0.1,NA
Merxmuellera stricta,CB_802,1996,cederberg,0.1,NA
Elytropappus adpressus,CB_802,1996,cederberg,2.5,NA
Ischyrolepis unispicata,CB_802,1996,cederberg,87.5,NA
Manulea laxa,CB_802,1996,cederberg,0.1,NA
Othonna auriculifolia,CB_802,1996,cederberg,0.1,NA
Athanasia microphylla,CB_802,1996,cederberg,15,NA
Aristida diffusa,CB_802,1996,cederberg,2.5,NA
Leucadendron pubescens,CB_802,1996,cederberg,15,NA
Senecio erosus,CB_802,1996,cederberg,0.1,NA
Ehrharta calycina,CB_803,1996,cederberg,15,NA
Ficinia deusta,CB_803,1996,cederberg,0.1,NA
Helichrysum cylindriflorum,CB_803,1996,cederberg,0.1,NA
Lampranthus laetus,CB_803,1996,cederberg,2.5,NA
Clutia alaternoides,CB_803,1996,cederberg,0.1,NA
Ficinia nigrescens,CB_803,1996,cederberg,15,NA
Ischyrolepis sieberi,CB_803,1996,cederberg,0.1,NA
Lobostemon glaucophyllus,CB_803,1996,cederberg,2.5,NA
Stoebe intricata,CB_803,1996,cederberg,0.1,NA
Cullumia bisulca,CB_803,1996,cederberg,2.5,NA
Phylica rigidifolia,CB_803,1996,cederberg,0.1,NA
Tribolium hispidum,CB_803,1996,cederberg,0.1,NA
Thesium strictum,CB_803,1996,cederberg,0.1,NA
Ischyrolepis gaudichaudiana,CB_803,1996,cederberg,15,NA
Gnidia geminiflora,CB_803,1996,cederberg,0.1,NA
Merxmuellera stricta,CB_803,1996,cederberg,2.5,NA
Protea nitida,CB_803,1996,cederberg,15,NA
Asparagus lignosus,CB_803,1996,cederberg,0.1,NA
Elytropappus adpressus,CB_803,1996,cederberg,2.5,NA
Galium capense,CB_803,1996,cederberg,0.1,NA
Osteospermum rigidum,CB_803,1996,cederberg,0.1,NA
Pelargonium laevigatum,CB_803,1996,cederberg,0.1,NA
Prismatocarpus fruticosus,CB_803,1996,cederberg,0.1,NA
Ischyrolepis unispicata,CB_803,1996,cederberg,0.1,NA
Ursinia punctata,CB_803,1996,cederberg,0.1,NA
Agathosma capensis,CB_803,1996,cederberg,0.1,NA
Othonna auriculifolia,CB_803,1996,cederberg,0.1,NA
Cyphia digitata,CB_803,1996,cederberg,0.1,NA
Crassula fascicularis,CB_803,1996,cederberg,0.1,NA
Dimorphothec nudicauli,CB_803,1996,cederberg,0.1,NA
Selago glutinosa,CB_803,1996,cederberg,2.5,NA
Ehrharta ramosa,CB_804,1996,cederberg,2.5,NA
Pelargonium scabrum,CB_804,1996,cederberg,0.1,NA
Crassula dejecta,CB_804,1996,cederberg,0.1,NA
Phylica oleaefolia,CB_804,1996,cederberg,2.5,NA
Crassula atropurpurea,CB_804,1996,cederberg,0.1,NA
Ficinia acuminata,CB_804,1996,cederberg,0.1,NA
Cassine schinoides,CB_804,1996,cederberg,15,NA
Heeria argentea,CB_804,1996,cederberg,2.5,NA
Maytenus oleoides,CB_804,1996,cederberg,2.5,NA
Olea europaea,CB_804,1996,cederberg,2.5,NA
Rhus undulata,CB_804,1996,cederberg,0.1,NA
Secamone alpini,CB_804,1996,cederberg,2.5,NA
Podocarpus elongatus,CB_804,1996,cederberg,37.5,NA
Diospyros glabra,CB_804,1996,cederberg,2.5,NA
Kiggelaria africana,CB_804,1996,cederberg,2.5,NA
Dodonaea angustifolia,CB_804,1996,cederberg,0.1,NA
Halleria lucida,CB_804,1996,cederberg,0.1,NA
Metrosideros angustifolia,CB_804,1996,cederberg,37.5,NA
Cheilanthes induta,CB_804,1996,cederberg,0.1,NA
Asparagus kraussianus,CB_804,1996,cederberg,0.1,NA
Blechnum capense,CB_804,1996,cederberg,0.1,NA
Clutia polifolia,CB_804,1996,cederberg,0.1,NA
Senecio vestitus,CB_804,1996,cederberg,2.5,NA
Teedia lucida,CB_804,1996,cederberg,0.1,NA
Cannomois parviflora,CB_805,1996,cederberg,37.5,NA
Ficinia cedarbergensis,CB_805,1996,cederberg,0.1,NA
Ischyrolepis sieberi,CB_805,1996,cederberg,62.5,NA
Phylica ambigua,CB_805,1996,cederberg,2.5,NA
Ursinia sericea,CB_805,1996,cederberg,0.1,NA
Cliffortia neglecta,CB_805,1996,cederberg,2.5,NA
Ehrharta calycina,CB_806,1996,cederberg,0.1,NA
Ficinia deusta,CB_806,1996,cederberg,0.1,NA
Helichrysum cylindriflorum,CB_806,1996,cederberg,0.1,NA
Willdenowia arescens,CB_806,1996,cederberg,2.5,NA
Agathosma pubigera,CB_806,1996,cederberg,0.1,NA
Clutia alaternoides,CB_806,1996,cederberg,0.1,NA
Ehrharta ramosa,CB_806,1996,cederberg,2.5,NA
Ficinia nigrescens,CB_806,1996,cederberg,15,NA
Pelargonium scabrum,CB_806,1996,cederberg,0.1,NA
Tetraria cuspidata,CB_806,1996,cederberg,0.1,NA
Cullumia bisulca,CB_806,1996,cederberg,0.1,NA
Pentaschistis eriostoma,CB_806,1996,cederberg,0.1,NA
Ficinia species,CB_806,1996,cederberg,0.1,NA
Tribolium hispidum,CB_806,1996,cederberg,0.1,NA
Ischyrolepis gaudichaudiana,CB_806,1996,cederberg,37.5,NA
Corymbium africanum,CB_806,1996,cederberg,2.5,NA
Indigofera frutescens,CB_806,1996,cederberg,2.5,NA
Protea nitida,CB_806,1996,cederberg,2.5,NA
Ischyrolepis unispicata,CB_806,1996,cederberg,0.1,NA
Ursinia punctata,CB_806,1996,cederberg,2.5,NA
Crassula fascicularis,CB_806,1996,cederberg,0.1,NA
Pseudoselago serrata,CB_806,1996,cederberg,0.1,NA
Centella lasiophylla,CB_806,1996,cederberg,0.1,NA
Disperis capensis,CB_806,1996,cederberg,0.1,NA
Microloma tenuifolium,CB_806,1996,cederberg,0.1,NA
Cannomois parviflora,CB_807,1996,cederberg,2.5,NA
Ischyrolepis sieberi,CB_807,1996,cederberg,15,NA
Stoebe intricata,CB_807,1996,cederberg,0.1,NA
Tetraria cuspidata,CB_807,1996,cederberg,2.5,NA
Phylica villosa,CB_807,1996,cederberg,0.1,NA
Protea laurifolia,CB_807,1996,cederberg,15,NA
Restio filiformis,CB_807,1996,cederberg,2.5,NA
Ischyrolepis gaudichaudiana,CB_807,1996,cederberg,15,NA
Corymbium africanum,CB_807,1996,cederberg,0.1,NA
Merxmuellera stricta,CB_807,1996,cederberg,0.1,NA
Senecio tuberosus,CB_807,1996,cederberg,0.1,NA
Simocheilus puberulus,CB_807,1996,cederberg,2.5,NA
Ehrharta calycina,CB_808,1996,cederberg,2.5,NA
Eriocaulon africanum,CB_808,1996,cederberg,15,NA
Helichrysum cylindriflorum,CB_808,1996,cederberg,0.1,NA
Lampranthus laetus,CB_808,1996,cederberg,0.1,NA
Ficinia nigrescens,CB_808,1996,cederberg,0.1,NA
Ischyrolepis sieberi,CB_808,1996,cederberg,2.5,NA
Erica verecunda,CB_808,1996,cederberg,0.1,NA
Macrostylis squarrosa,CB_808,1996,cederberg,2.5,NA
Phylica oleaefolia,CB_808,1996,cederberg,15,NA
Restio perplexus,CB_808,1996,cederberg,0.1,NA
Merxmuellera arundinacea,CB_808,1996,cederberg,37.5,NA
Passerina glomerata,CB_808,1996,cederberg,15,NA
Phylica ambigua,CB_808,1996,cederberg,2.5,NA
Felicia filifolia,CB_808,1996,cederberg,0.1,NA
Montinia caryophyllacea,CB_808,1996,cederberg,2.5,NA
Arctopus echinatus,CB_808,1996,cederberg,0.1,NA
Crassula tetragona,CB_808,1996,cederberg,2.5,NA
Ischyrolepis gossypina,CB_808,1996,cederberg,15,NA
Eriocaulon africanum,CB_809,1996,cederberg,0.1,NA
Ficinia deusta,CB_809,1996,cederberg,0.1,NA
Clutia alaternoides,CB_809,1996,cederberg,0.1,NA
Ischyrolepis sieberi,CB_809,1996,cederberg,87.5,NA
Lobostemon glaucophyllus,CB_809,1996,cederberg,0.1,NA
Pelargonium scabrum,CB_809,1996,cederberg,0.1,NA
Crassula dejecta,CB_809,1996,cederberg,0.1,NA
Euclea acutifolia,CB_809,1996,cederberg,2.5,NA
Ehrharta species,CB_809,1996,cederberg,0.1,NA
Selago scabrida,CB_809,1996,cederberg,0.1,NA
Montinia caryophyllacea,CB_809,1996,cederberg,2.5,NA
Hermannia sisymbriifolia,CB_809,1996,cederberg,0.1,NA
Ficinia filiformis,CB_809,1996,cederberg,0.1,NA
Eriocaulon africanum,CB_810,1996,cederberg,0.1,NA
Ficinia nigrescens,CB_810,1996,cederberg,0.1,NA
Ischyrolepis sieberi,CB_810,1996,cederberg,15,NA
Passerina glomerata,CB_810,1996,cederberg,2.5,NA
Oedera sedifolia,CB_810,1996,cederberg,2.5,NA
Ischyrolepis virgea,CB_810,1996,cederberg,37.5,NA
Diosma acmaeophylla,CB_810,1996,cederberg,0.1,NA
Othonna retrofracta,CB_810,1996,cederberg,0.1,NA
Pteronia camphorata,CB_810,1996,cederberg,0.1,NA
Cannomois parviflora,CB_811,1996,cederberg,0.1,NA
Restio filiformis,CB_811,1996,cederberg,0.1,NA
