"","NewUID","finalname","family_GM","latitude","longitude","region","replicate","date","collector","sample","num_leaves","leaf_area_cm2","leaf_length_cm","avg_leaf_width_cm","max_leaf_width_cm","leaf_thickness_mm","leaf_fresh_wgt_g","leaf_dry_wgt_g","twig_fresh_g","twig_dry_g","lma","fwc","succulence","ldmc","lwr","twig_fwc"
"913","627_8_HK","Elegia persistens","RESTIONACEAE",-34.30693,18.94398,"Hangklip","5","627","CM","8","1",11.25,54.3,0.2,0.3,2.091,2.306,0.692,NA,NA,0.061511111,2.332369942,0.143466667,0.30008673,271.5,NA
"914","627_8_HK","Elegia persistens","RESTIONACEAE",-34.30693,18.94398,"Hangklip","1","627","CM","8","1",13.83,55.5,0.2,0.4,2.273,2.977,1.096,NA,NA,0.079248012,1.716240876,0.136008677,0.368155862,277.5,NA
"915","627_8_HK","Elegia persistens","RESTIONACEAE",-34.30693,18.94398,"Hangklip","4","627","CM","8","1",12.54,53.2,0.2,0.3,2.176,2.711,0.914,NA,NA,0.072886762,1.966083151,0.143301435,0.337144965,266,NA
"916","627_8_HK","Elegia persistens","RESTIONACEAE",-34.30693,18.94398,"Hangklip","3","627","CM","8","1",18.42,64.5,0.3,0.4,2.936,4.773,1.638,NA,NA,0.088925081,1.913919414,0.17019544,0.34318039,215,NA
"917","627_9_HK","Grubbia tomentosa","GRUBBIACEAE",-34.30693,18.94398,"Hangklip","2","627","CM","9","5",16.65,4.1,0.8,1,0.332,0.636,0.334,0.387,0.177,0.02006006,0.904191617,0.018138138,0.525157233,5.125,1.186440678
"918","627_9_HK","Grubbia tomentosa","GRUBBIACEAE",-34.30693,18.94398,"Hangklip","3","627","CM","9","1",3.03,30.3,0.1,0.1,0.826,0.305,0.18,NA,NA,0.059405941,0.694444444,0.041254125,0.590163934,303,NA
"919","627_9_HK","Grubbia tomentosa","GRUBBIACEAE",-34.30693,18.94398,"Hangklip","5","627","CM","9","5",5.36,3.7,0.3,0.5,0.491,0.223,0.105,0.284,0.154,0.019589552,1.123809524,0.022014925,0.470852018,12.33333333,0.844155844
"920","627_9_HK","Grubbia tomentosa","GRUBBIACEAE",-34.30693,18.94398,"Hangklip","2","627","CM","9","1",4.39,39.8,0.1,0.3,0.941,0.415,0.253,NA,NA,0.057630979,0.640316206,0.03690205,0.609638554,398,NA
"921","627_9_HK","Grubbia tomentosa","GRUBBIACEAE",-34.30693,18.94398,"Hangklip","3","627","CM","9","5",18.07,4.9,0.7,1.1,0.361,0.77,0.39,0.508,0.239,0.021582734,0.974358974,0.02102933,0.506493506,7,1.125523013
"922","627_9_HK","Grubbia tomentosa","GRUBBIACEAE",-34.30693,18.94398,"Hangklip","4","627","CM","9","5",5.1,3.5,0.4,0.6,0.422,0.181,0.14,0.175,0.169,0.02745098,0.292857143,0.008039216,0.773480663,8.75,NA
"923","627_9_HK","Grubbia tomentosa","GRUBBIACEAE",-34.30693,18.94398,"Hangklip","5","627","CM","9","1",2.32,23.1,0.1,0.2,0.819,0.209,0.129,NA,NA,0.055603448,0.620155039,0.034482759,0.61722488,231,NA
"924","627_9_HK","Grubbia tomentosa","GRUBBIACEAE",-34.30693,18.94398,"Hangklip","1","627","CM","9","1",3.77,32.7,0.1,0.3,0.952,0.413,0.24,NA,NA,0.063660477,0.720833333,0.045888594,0.581113801,327,NA
"925","627_9_HK","Grubbia tomentosa","GRUBBIACEAE",-34.30693,18.94398,"Hangklip","4","627","CM","9","1",2.12,21.2,0.1,0.1,0.788,0.168,0.097,NA,NA,0.045754717,0.731958763,0.033490566,0.577380952,212,NA
"926","627_9_HK","Grubbia tomentosa","GRUBBIACEAE",-34.30693,18.94398,"Hangklip","1","627","CM","9","4",7.12,3.1,0.5,0.8,0.438,0.292,0.157,0.214,0.128,0.022050562,0.859872611,0.018960674,0.537671233,6.2,0.671875
"927","702_21_LB","Erica infundibuliformis","ERICACEAE",-33.93268,21.03528,"Langeberg",NA,"702","CM","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","702_22_LB","Erica similis","ERICACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","22","200",5.64,0.21,0.1,0.1,0.226,0.161,0.081,0.402,0.255,0.014361702,0.987654321,0.014184397,0.50310559,2.1,0.576470588
"929","702_22_LB","Erica similis","ERICACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","22","200",5.42,0.2,0.1,0.1,0.257,0.148,0.083,0.223,0.15,0.015313653,0.78313253,0.01199262,0.560810811,2,0.486666667
"930","702_22_LB","Erica similis","ERICACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","22","140",4.65,0.22,0.1,0.1,0.259,0.121,0.07,0.39,0.268,0.015053763,0.728571429,0.010967742,0.578512397,2.2,0.455223881
"931","702_22_LB","Erica similis","ERICACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","22","150",4.86,0.17,0.1,0.1,0.195,0.127,0.073,0.35,0.234,0.015020576,0.739726027,0.011111111,0.57480315,1.7,0.495726496
"932","702_22_LB","Erica similis","ERICACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","22","200",6.05,0.3,0.1,0.1,0.325,0.157,0.085,0.242,0.16,0.014049587,0.847058824,0.011900826,0.541401274,3,0.5125
"933","702_23_LB","Metalasia densa","ASTERACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","23","180",5.34,0.46,0.1,0.1,0.236,0.21,0.124,0.373,0.232,0.023220974,0.693548387,0.016104869,0.59047619,4.6,0.607758621
"934","702_23_LB","Metalasia densa","ASTERACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","23","200",6.99,0.44,0.1,0.1,0.322,0.263,0.147,0.26,0.135,0.021030043,0.789115646,0.016595136,0.558935361,4.4,0.925925926
"935","702_23_LB","Metalasia densa","ASTERACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","23","300",12.85,0.62,0.1,0.1,0.318,0.456,0.26,0.58,0.37,0.020233463,0.753846154,0.015252918,0.570175439,6.2,0.567567568
"936","702_23_LB","Metalasia densa","ASTERACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","23","180",4.78,0.42,0.1,0.1,0.311,0.187,0.092,0.562,0.337,0.019246862,1.032608696,0.019874477,0.49197861,4.2,0.667655786
"937","702_23_LB","Metalasia densa","ASTERACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","23","250",10.16,0.49,0.1,0.1,0.279,0.377,0.206,0.552,0.322,0.020275591,0.830097087,0.016830709,0.546419098,4.9,0.714285714
"938","702_24_LB","Stoebe spiralis","ASTERACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","24","350",9.89,0.3,0.1,0.1,0.195,0.206,0.117,0.738,0.468,0.011830131,0.760683761,0.008998989,0.567961165,3,0.576923077
"939","702_24_LB","Stoebe spiralis","ASTERACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","24","300",8.75,0.31,0.1,0.1,0.298,0.216,0.118,0.769,0.464,0.013485714,0.830508475,0.0112,0.546296296,3.1,0.657327586
"940","702_24_LB","Stoebe spiralis","ASTERACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","24","200",7.87,0.38,0.1,0.1,0.251,0.183,0.126,0.36,0.229,0.016010165,0.452380952,0.007242694,0.68852459,3.8,0.572052402
"941","702_24_LB","Stoebe spiralis","ASTERACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","24","200",4.87,0.32,0.1,0.1,0.237,0.107,0.058,0.11,0.077,0.011909651,0.844827586,0.010061602,0.542056075,3.2,0.428571429
"942","702_24_LB","Stoebe spiralis","ASTERACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","24","260",7.8,0.3,0.1,0.1,0.232,0.171,0.103,0.299,0.196,0.013205128,0.660194175,0.008717949,0.602339181,3,0.525510204
"943","702_25_LB","Hypodiscus aristatus","RESTIONACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","25","1",8.47,51.6,0.2,0.3,1.602,1.211,0.521,NA,NA,0.061511216,1.3243762,0.081463991,0.430222956,258,NA
"944","702_25_LB","Hypodiscus aristatus","RESTIONACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","25","1",8.31,46.3,0.1,0.3,1.568,1.31,0.526,NA,NA,0.063297232,1.490494297,0.094344164,0.401526718,463,NA
"945","702_25_LB","Hypodiscus aristatus","RESTIONACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","25","1",9.77,55.2,0.2,0.3,1.76,1.459,0.63,NA,NA,0.064483112,1.315873016,0.084851586,0.431802605,276,NA
"946","702_25_LB","Hypodiscus aristatus","RESTIONACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","25","1",6.92,46.5,0.1,0.4,1.564,1.031,0.415,NA,NA,0.059971098,1.484337349,0.089017341,0.402521823,465,NA
"947","702_25_LB","Hypodiscus aristatus","RESTIONACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","25","1",6.73,43.5,0.2,0.3,1.76,1.087,0.423,NA,NA,0.062852897,1.569739953,0.098662704,0.389144434,217.5,NA
"948","702_26_LB","Cliffortia densa","ROSACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","26","50",5.45,0.94,0.1,0.1,0.682,0.261,0.115,0.346,0.208,0.021100917,1.269565217,0.026788991,0.440613027,9.4,0.663461538
"949","702_26_LB","Cliffortia densa","ROSACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","26","70",7.54,1.03,0.1,0.11,0.612,0.376,0.17,0.497,0.303,0.022546419,1.211764706,0.027320955,0.45212766,10.3,0.640264026
"950","702_26_LB","Cliffortia densa","ROSACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","26","60",6.57,0.88,0.1,0.12,0.685,0.397,0.189,0.35,0.203,0.028767123,1.100529101,0.031659056,0.476070529,8.8,0.724137931
"951","702_26_LB","Cliffortia densa","ROSACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","26","70",7.81,1.68,0.1,0.12,0.583,0.399,0.178,0.409,0.25,0.022791293,1.241573034,0.028297055,0.446115288,16.8,0.636
"952","702_26_LB","Cliffortia densa","ROSACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","26","70",8.46,1.1,0.1,0.12,0.448,0.419,0.189,0.611,0.372,0.022340426,1.216931217,0.027186761,0.451073986,11,0.642473118
"953","702_27_LB","Hypodiscus argenteus","RESTIONACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","27","1",11.71,65.2,0.2,0.4,1.954,2.064,1.03,NA,NA,0.087959009,1.003883495,0.088300598,0.499031008,326,NA
"954","702_27_LB","Hypodiscus argenteus","RESTIONACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","27","1",8.49,55,0.2,0.3,1.579,1.12,0.544,NA,NA,0.064075383,1.058823529,0.067844523,0.485714286,275,NA
"955","702_27_LB","Hypodiscus argenteus","RESTIONACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","27","1",8.74,45.4,0.2,0.3,1.947,1.414,0.645,NA,NA,0.073798627,1.192248062,0.08798627,0.456152758,227,NA
"956","702_27_LB","Hypodiscus argenteus","RESTIONACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","27","1",7.55,50,0.2,0.4,1.781,1.253,0.585,NA,NA,0.077483444,1.141880342,0.088476821,0.466879489,250,NA
"957","702_28_LB","Mimetes cucullatus","PROTEACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","28","3",9.26,4.8,0.8,1.1,0.394,0.533,0.201,1.873,0.672,0.021706263,1.651741294,0.035853132,0.377110694,6,1.787202381
"958","702_28_LB","Mimetes cucullatus","PROTEACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","28","3",12.03,4.3,1,1.2,0.614,0.682,0.258,1.309,0.505,0.021446384,1.643410853,0.03524522,0.37829912,4.3,1.592079208
"959","702_28_LB","Mimetes cucullatus","PROTEACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","28","3",8.11,3.9,0.8,1,0.474,0.461,0.167,2.112,0.679,0.020591862,1.760479042,0.036251541,0.362255965,4.875,2.110456554
"960","702_28_LB","Mimetes cucullatus","PROTEACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","28","3",11.28,4.6,0.9,1.2,0.562,0.59,0.203,1.881,0.759,0.017996454,1.906403941,0.034308511,0.344067797,5.111111111,1.47826087
"961","702_28_LB","Mimetes cucullatus","PROTEACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","28","3",9.53,5,0.8,1,0.629,0.537,0.207,1.291,0.586,0.021720881,1.594202899,0.034627492,0.38547486,6.25,1.203071672
"962","702_29_LB","Tetraria thermalis","CYPERACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","29","1",80.22,49.1,1.6,2.6,1.022,8.211,3.013,NA,NA,0.037559212,1.72519084,0.064796809,0.366946779,30.6875,NA
"963","702_29_LB","Tetraria thermalis","CYPERACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","29","1",73.14,43.1,1.6,3.2,0.857,5.909,2.037,NA,NA,0.027850697,1.900834561,0.052939568,0.34472838,26.9375,NA
"964","702_29_LB","Tetraria thermalis","CYPERACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","29","1",138.47,63.2,2.2,3.9,0.804,15.339,4.802,NA,NA,0.034678992,2.194294044,0.076095905,0.313058218,28.72727273,NA
"965","702_29_LB","Tetraria thermalis","CYPERACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","29","1",100.3,54.1,1.9,3,1.176,10.013,2.75,NA,NA,0.027417747,2.641090909,0.072412762,0.274642964,28.47368421,NA
"966","702_29_LB","Tetraria thermalis","CYPERACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","29","1",107.71,55,2,3.1,1.115,NA,3.659,NA,NA,0.033970848,NA,NA,NA,27.5,NA
"967","702_30_LB","Berzelia abrotanoides","BRUNIACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","30","300",6.89,0.26,0.1,0.1,0.096,0.27,0.131,0.429,0.241,0.019013062,1.061068702,0.020174165,0.485185185,2.6,0.780082988
"968","702_30_LB","Berzelia abrotanoides","BRUNIACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","30","400",8.12,0.3,0.1,0.1,0.097,0.487,0.247,1.248,0.032,0.030418719,0.971659919,0.02955665,0.507186858,3,38
"969","702_30_LB","Berzelia abrotanoides","BRUNIACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","30","300",5.08,0.26,0.1,0.1,0.096,0.192,0.093,1.319,0.754,0.018307087,1.064516129,0.019488189,0.484375,2.6,0.74933687
"970","702_30_LB","Berzelia abrotanoides","BRUNIACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","30","300",5.9,0.3,0.1,0.1,0.08,0.214,0.112,0.899,0.465,0.018983051,0.910714286,0.017288136,0.523364486,3,0.933333333
"971","702_30_LB","Berzelia abrotanoides","BRUNIACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","30","300",9.28,0.31,0.1,0.1,0.166,0.345,0.193,0.718,0.375,0.020797414,0.787564767,0.01637931,0.55942029,3.1,0.914666667
"972","702_31_LB","Tetraria capillacea","CYPERACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","31","1",5.92,44.4,0.1,0.2,1.189,0.574,0.247,NA,NA,0.041722973,1.32388664,0.055236486,0.430313589,444,NA
"973","702_31_LB","Tetraria capillacea","CYPERACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","31","1",5.12,39.1,0.1,0.2,1.23,0.503,0.206,NA,NA,0.040234375,1.441747573,0.058007813,0.409542744,391,NA
"974","702_31_LB","Tetraria capillacea","CYPERACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","31","1",4.27,34.9,0.1,0.2,1.133,0.434,0.186,NA,NA,0.043559719,1.333333333,0.058079625,0.428571429,349,NA
"975","702_31_LB","Tetraria capillacea","CYPERACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","31","1",3.41,30.4,0.1,0.2,0.996,0.302,0.128,NA,NA,0.037536657,1.359375,0.051026393,0.42384106,304,NA
"976","702_31_LB","Tetraria capillacea","CYPERACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","31","1",2.64,24.7,0.1,0.2,0.798,0.227,0.095,NA,NA,0.035984848,1.389473684,0.05,0.418502203,247,NA
"977","702_32_LB","Tetraria fasciata","CYPERACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","32","5",6.16,27.2,0.1,0.1,0.609,0.369,0.165,NA,NA,0.026785714,1.236363636,0.033116883,0.447154472,272,NA
"978","702_32_LB","Tetraria fasciata","CYPERACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","32","5",4.92,21,0.1,0.1,0.491,0.291,0.133,NA,NA,0.02703252,1.187969925,0.032113821,0.457044674,210,NA
"979","702_32_LB","Tetraria fasciata","CYPERACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","32","5",4.16,15.7,0.1,0.1,0.488,0.254,0.112,NA,NA,0.026923077,1.267857143,0.034134615,0.440944882,157,NA
"980","702_32_LB","Tetraria fasciata","CYPERACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","32","5",4.79,20.5,0.1,0.1,0.446,0.266,0.113,NA,NA,0.023590814,1.353982301,0.031941545,0.42481203,205,NA
"981","702_32_LB","Tetraria fasciata","CYPERACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","32","5",4.42,20.5,0.1,0.1,0.424,0.26,0.128,NA,NA,0.028959276,1.03125,0.029864253,0.492307692,205,NA
"982","702_33_LB","Restio inconspicuus","RESTIONACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","33","1",24.29,60.5,0.4,0.9,2.368,4.795,2.577,NA,NA,0.106093042,0.860690726,0.091313298,0.537434828,151.25,NA
"983","702_33_LB","Restio inconspicuus","RESTIONACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","33","1",23.64,67.1,0.4,0.9,2.228,4.311,2.409,NA,NA,0.101903553,0.789539228,0.080456853,0.558803062,167.75,NA
"984","702_33_LB","Restio inconspicuus","RESTIONACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","33","1",32.34,66.9,0.5,1.7,1.969,4.343,2.644,NA,NA,0.081756339,0.642586989,0.05253556,0.608795763,133.8,NA
"985","702_33_LB","Restio inconspicuus","RESTIONACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","33","1",15.93,62.2,0.3,0.8,2.122,3.079,1.647,NA,NA,0.103389831,0.869459624,0.089893283,0.534913933,207.3333333,NA
"986","702_33_LB","Restio inconspicuus","RESTIONACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","33","1",14.77,73.8,0.2,0.3,2.166,2.963,1.565,NA,NA,0.105958023,0.893290735,0.09465132,0.528180898,369,NA
"987","702_34_LB","Erica anguliger","ERICACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","34","200",3.42,0.19,0.1,0.1,0.1,0.101,0.061,0.149,0.084,0.017836257,0.655737705,0.011695906,0.603960396,1.9,0.773809524
"988","702_34_LB","Erica anguliger","ERICACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","34","300",6.35,0.22,0.1,0.1,0.1,0.188,0.108,0.225,0.144,0.017007874,0.740740741,0.012598425,0.574468085,2.2,0.5625
"989","702_34_LB","Erica anguliger","ERICACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","34","300",6.29,0.2,0.1,0.1,0.1,0.175,0.109,0.151,0.097,0.017329094,0.605504587,0.010492846,0.622857143,2,0.556701031
"990","702_34_LB","Erica anguliger","ERICACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","34","280",3.97,0.17,0.1,0.1,0.1,0.131,0.08,0.119,0.078,0.020151134,0.6375,0.012846348,0.610687023,1.7,0.525641026
"991","702_34_LB","Erica anguliger","ERICACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","34","300",5.65,0.19,0.1,0.1,0.1,0.168,0.099,0.455,0.291,0.017522124,0.696969697,0.012212389,0.589285714,1.9,0.563573883
"992","702_35_LB","Erica hispidula","ERICACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","35","200",4.66,0.17,0.1,0.1,0.216,0.124,0.059,1.027,0.6,0.012660944,1.101694915,0.013948498,0.475806452,1.7,0.711666667
"993","702_35_LB","Erica hispidula","ERICACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","35","240",6.1,0.19,0.1,0.1,0.23,0.165,0.091,0.355,0.194,0.014918033,0.813186813,0.012131148,0.551515152,1.9,0.829896907
"994","702_35_LB","Erica hispidula","ERICACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","35","220",5.46,0.19,0.1,0.1,0.157,0.119,0.062,0.371,0.224,0.011355311,0.919354839,0.01043956,0.521008403,1.9,0.65625
"995","702_35_LB","Erica hispidula","ERICACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","35","180",4.55,0.18,0.1,0.1,0.224,0.12,0.065,0.619,0.271,0.014285714,0.846153846,0.012087912,0.541666667,1.8,1.284132841
"996","702_35_LB","Erica hispidula","ERICACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","35","300",5.92,0.14,0.1,0.1,0.15,0.14,0.086,0.407,0.223,0.014527027,0.627906977,0.009121622,0.614285714,1.4,0.825112108
"997","702_36_LB","Staberoha cernua","RESTIONACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","36","1",3.99,38.8,0.1,0.2,0.989,0.456,0.257,NA,NA,0.064411028,0.774319066,0.049874687,0.563596491,388,NA
"998","702_36_LB","Staberoha cernua","RESTIONACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","36","1",3.86,38.4,0.1,0.2,0.96,0.426,0.237,NA,NA,0.061398964,0.797468354,0.048963731,0.556338028,384,NA
"999","702_36_LB","Staberoha cernua","RESTIONACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","36","1",2.94,28.7,0.1,0.2,0.936,0.307,0.159,NA,NA,0.054081633,0.93081761,0.050340136,0.517915309,287,NA
"1000","702_36_LB","Staberoha cernua","RESTIONACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","36","1",3.95,36.5,0.1,0.3,1.02,0.47,0.26,NA,NA,0.065822785,0.807692308,0.053164557,0.553191489,365,NA
"1001","702_36_LB","Staberoha cernua","RESTIONACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","36","1",4.1,35.7,0.1,0.4,1.089,0.469,0.252,NA,NA,0.061463415,0.861111111,0.052926829,0.537313433,357,NA
"1002","702_37_LB","Elegia juncea","RESTIONACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","37","1",25.09,65.7,0.4,0.5,3.937,7.055,2.255,NA,NA,0.089876445,2.128603104,0.191311279,0.319631467,164.25,NA
"1003","702_37_LB","Elegia juncea","RESTIONACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","37","1",19.31,54.7,0.4,0.5,3.577,5.129,1.727,NA,NA,0.089435526,1.969889983,0.176178146,0.33671281,136.75,NA
"1004","702_37_LB","Elegia juncea","RESTIONACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","37","1",22.09,56.2,0.4,0.5,4.021,7.08,2.275,NA,NA,0.102987777,2.112087912,0.217519239,0.321327684,140.5,NA
"1005","702_37_LB","Elegia juncea","RESTIONACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","37","1",25.08,71.8,0.3,0.5,3.754,7.929,2.407,NA,NA,0.095972887,2.294142086,0.220175439,0.303569176,239.3333333,NA
"1006","702_37_LB","Elegia juncea","RESTIONACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","37","1",19.62,65.1,0.3,0.4,3.351,5.08,1.603,NA,NA,0.081702345,2.169058016,0.177217125,0.315551181,217,NA
"1007","702_38_LB","Struthiola eckloniana","THYMELAEACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","38","30",8.08,1.44,0.19,0.2,0.255,0.223,0.092,0.321,0.197,0.011386139,1.423913043,0.016212871,0.412556054,7.578947368,0.629441624
"1008","702_38_LB","Struthiola eckloniana","THYMELAEACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","38","50",9.28,1.34,0.2,0.2,0.271,0.259,0.099,0.307,0.155,0.010668103,1.616161616,0.017241379,0.382239382,6.7,0.980645161
"1009","702_38_LB","Struthiola eckloniana","THYMELAEACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","38","35",7.34,1.17,0.21,0.23,0.254,0.209,0.087,0.252,0.131,0.011852861,1.402298851,0.016621253,0.416267943,5.571428571,0.923664122
"1010","702_38_LB","Struthiola eckloniana","THYMELAEACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","38","40",9.51,1.49,0.18,0.19,0.267,0.245,0.095,0.217,0.115,0.009989485,1.578947368,0.015772871,0.387755102,8.277777778,0.886956522
"1011","702_38_LB","Struthiola eckloniana","THYMELAEACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","38","30",6.07,1.2,0.17,0.21,0.277,0.157,0.065,0.185,0.101,0.010708402,1.415384615,0.015156507,0.414012739,7.058823529,0.831683168
"1012","702_39_LB","Capeobolus brevicaulis","CYPERACEAE",-33.93268,21.03528,"Langeberg","5","702","CM","39","3",3.13,5.7,0.2,0.3,0.405,0.2,0.085,0.158,0.095,0.02715655,1.352941176,0.036741214,0.425,28.5,0.663157895
"1013","702_39_LB","Capeobolus brevicaulis","CYPERACEAE",-33.93268,21.03528,"Langeberg","2","702","CM","39","3",9.47,12.8,0.3,0.4,0.459,0.413,0.145,0.058,0.015,0.01531151,1.848275862,0.028299894,0.351089588,42.66666667,2.866666667
"1014","702_39_LB","Capeobolus brevicaulis","CYPERACEAE",-33.93268,21.03528,"Langeberg","4","702","CM","39","3",5.95,11.2,0.3,0.4,0.33,0.228,0.097,0.129,0.085,0.016302521,1.350515464,0.022016807,0.425438596,37.33333333,0.517647059
"1015","702_39_LB","Capeobolus brevicaulis","CYPERACEAE",-33.93268,21.03528,"Langeberg","3","702","CM","39","3",9.38,10.6,0.3,0.5,0.425,0.435,0.175,0.197,0.069,0.018656716,1.485714286,0.02771855,0.402298851,35.33333333,1.855072464
"1016","702_39_LB","Capeobolus brevicaulis","CYPERACEAE",-33.93268,21.03528,"Langeberg","1","702","CM","39","3",9.14,12.1,0.2,0.4,0.374,0.388,0.157,0.304,0.192,0.017177243,1.47133758,0.025273523,0.404639175,60.5,0.583333333
